Voltage,Current,Power
-0.3497625449287493,8.229316914725928,-2.878306827119744
-0.34968592944383925,8.229314904146547,-2.877675630942524
-0.34960890964111363,8.22931286179238,-2.8770410967068263
-0.3495313908827486,8.229310754872396,-2.87640243415691
-0.34945295593713865,8.22930865313774,-2.875756234158057
-0.3493739406647411,8.229306694465933,-2.8751053087842977
-0.34929460766411036,8.229304641526577,-2.874451736110468
-0.349214680956554,8.22930259681945,-2.8737932808432456
-0.34913417315838496,8.229300424644716,-2.873129999430279
-0.34905282766071605,8.229298330702893,-2.872459851995455
-0.34897150010578165,8.22929638481491,-2.871789904223945
-0.3488895424675517,8.229294452001943,-2.8711147761897196
-0.348807271430252,8.22929243137742,-2.870437038790382
-0.34872425173242744,8.229290492552169,-2.869753169304034
-0.34864071150761483,8.229288432446982,-2.8690649742897
-0.34855630777858887,8.229286491434676,-2.868369715106689
-0.34847169764813835,8.229284636331078,-2.8676727876520336
-0.34838630210823274,8.229282731679868,-2.8669693798930855
-0.34830026148274446,8.229280948614406,-2.866260706217365
-0.3482131574399836,8.229279084023196,-2.865543253302533
-0.34812593708933276,8.229277343564847,-2.8648248867965274
-0.34803818371319406,8.229275524580393,-2.8641021068504022
-0.34795009025404894,8.229273764207402,-2.863376548981243
-0.3478608100991701,8.229271893609303,-2.8626411874372635
-0.3477711802653489,8.22927015245615,-2.8619029936420834
-0.34768112509054544,8.22926843859,-2.861161309401087
-0.34759055312708403,8.229266923495983,-2.8604154417683856
-0.347499137795747,8.22926530086296,-2.8596625967423366
-0.3474069643132844,8.229263674573183,-2.8589035117170534
-0.3473142630196871,8.229262181953631,-2.8581401299210074
-0.3472208178967,8.229260790136484,-2.8573706622364337
-0.3471267143443422,8.229259398187608,-2.8565957763801633
-0.34703212925015076,8.229257937752307,-2.8558169042868875
-0.34693662746023435,8.22925640947471,-2.855030465208673
-0.3468406891130223,8.229254951509246,-2.8542404582682175
-0.3467441353105681,8.229253631916103,-2.853445434850101
-0.3466468551151896,8.229252348472727,-2.8526444465473593
-0.346548898948528,8.229251068672518,-2.8518378970194584
-0.34645004871698415,8.22924982757218,-2.8510240036666152
-0.3463508387089446,8.22924855741326,-2.8502071398044553
-0.3462509996014483,8.229247327500763,-2.8493851131146863
-0.34615051247490564,8.229246241087893,-2.848557803634765
-0.3460491595910303,8.229245128377714,-2.847723360743688
-0.34594693804454063,8.229244092971465,-2.846881796384601
-0.34584427571080917,8.229243100761446,-2.8460366198310156
-0.34574110131824876,8.229242117399219,-2.845187232684123
-0.34563714646593663,8.22924114330001,-2.8443314263502972
-0.34553253458014527,8.229240281321935,-2.843470252074196
-0.3454269925967724,8.229239465025275,-2.842601439762353
-0.3453212722757309,8.229238626726133,-2.841731152441657
-0.345214675925285,8.229237869593339,-2.840853684263747
-0.3451073098513889,8.229237228323028,-2.8399699219954595
-0.344999260050848,8.22923656706072,-2.8390805264193295
-0.3448903095804623,8.229236022376144,-2.8381837593680004
-0.344780995420966,8.229235491370751,-2.83728400426835
-0.3446709240149159,8.229235008958758,-2.83637803447371
-0.34456014925456374,8.229234608771128,-2.835466305049001
-0.3444486717257307,8.229234257798256,-2.8345488094184885
-0.3443364928887953,8.229233785971717,-2.833625501023484
-0.3442238814210264,8.22923363610787,-2.832698743341517
-0.34411053247589,8.229233433083543,-2.8317658985267746
-0.34399653597323265,8.229233244264465,-2.8308277297427433
-0.3438815877163088,8.229233103137656,-2.8298817451945837
-0.3437660451292999,8.229232873863937,-2.8289308394962287
-0.3436498173473011,8.229232863916815,-2.827974370593421
-0.3435328515536302,8.229232765635265,-2.8270117980772493
-0.34341530841727214,8.229232783020274,-2.826044514218434
-0.34329699292945043,8.22923284869906,-2.8250708910746423
-0.3431781402345197,8.229233029293985,-2.8240928865495927
-0.34305887634353743,8.22923308563625,-2.8231114555274335
-0.342938825278456,8.229233324809659,-2.822123609352547
-0.34281814971306385,8.229233713315269,-2.821130675155106
-0.3426967096245644,8.229234012357622,-2.820131418765509
-0.3425748302571748,8.229234392697055,-2.8191285752246986
-0.34245195818440416,8.229234784384358,-2.8181175662716362
-0.34232838052323394,8.229235322891011,-2.817100801029872
-0.3422042564923171,8.229235768309643,-2.816079507594383
-0.3420792656676787,8.229236358601417,-2.815051130556135
-0.34195384214284497,8.229236992166369,-2.8140192073753187
-0.34182786217713584,8.22923756549856,-2.8129826843621504
-0.3417010570036411,8.229238214589385,-2.8119393962599495
-0.3415737499404929,8.229238836691605,-2.810891968604691
-0.3414458359171399,8.229239669699705,-2.809839617983104
-0.3413173557011844,8.229240473894391,-2.808782597978795
-0.34118822190867953,8.229241383928773,-2.8077202354399793
-0.34105823685069203,8.229242160212443,-2.806650821779436
-0.3409276892870233,8.229243006562937,-2.8055768028088983
-0.3407964580326208,8.229244023517994,-2.804497215501046
-0.3406648869899344,8.229245004926602,-2.8034148196158033
-0.34053209985674454,8.229245916085057,-2.802322392041984
-0.3403988341129791,8.229246891953743,-2.801226047648911
-0.34026502195780967,8.22924793299263,-2.8001252286159968
-0.3401305756463043,8.229249004071661,-2.7990192008916703
-0.33999564184739567,8.229250001759182,-2.797909136270795
-0.33985977585397914,8.229251094480784,-2.796791432416352
-0.33972351472184936,8.229252245717918,-2.795670496447963
-0.3395867871280263,8.22925345316819,-2.7945457406236014
-0.33944915082227195,8.229254614102674,-2.7934134906574157
-0.33931139760049994,8.229255897670674,-2.7922803198507933
-0.33917256048523453,8.229257064091762,-2.7911381893192067
-0.3390330525589922,8.22925824774797,-2.7899905440302573
-0.33889328966417676,8.229259515914253,-2.7888408288484117
-0.33875272229567766,8.229260764863872,-2.787684486578647
-0.3386116939018155,8.229262027312474,-2.7865243546301652
-0.3384697592106855,8.229263371352408,-2.7853567917829634
-0.33832728047535804,8.229264555464367,-2.7841846973625155
-0.3381845120994438,8.229265747510928,-2.7830102217586474
-0.33804100899576617,8.229267082922492,-2.7818297480067646
-0.3378969010825534,8.229268458053186,-2.780644310152574
-0.33775202879328,8.229269804170137,-2.7794525718457415
-0.33760660681765936,8.229271119639177,-2.7782562992839432
-0.33746087080641657,8.229272538156122,-2.777057476829495
-0.3373144108771755,8.229273819719575,-2.7758526504456724
-0.33716753610008604,8.229275167984744,-2.774644432279038
-0.3370199275606207,8.229276581478906,-2.7734301973663333
-0.3368718739656298,8.229277819035891,-2.7722122402824114
-0.3367233252986361,8.229279254301732,-2.7709902753195594
-0.33657410718624375,8.229280613458325,-2.7697627752598
-0.3364243671546345,8.22928189481166,-2.768530953599104
-0.33627394772171115,8.229283163600675,-2.767293536343811
-0.3361230839868055,8.22928452017968,-2.7660524919276734
-0.33597170634148643,8.229285827266958,-2.764807201358691
-0.3358197258760491,8.229287151421511,-2.7635569553456647
-0.3356671456001396,8.229288422040588,-2.762301754946641
-0.3355139497228601,8.229289602928958,-2.7610414580919618
-0.33536051781646764,8.229290828560842,-2.759779233528472
-0.3352064581055833,8.229291961691013,-2.758511811195192
-0.33505187910197326,8.229293136532272,-2.7572401290761093
-0.33489656742391793,8.229294316819846,-2.7559624190241223
-0.3347408501795732,8.229295468302661,-2.754681361438542
-0.3345849484585999,8.229296555611082,-2.7533987639096673
-0.334428256546951,8.229297474687465,-2.7521096070659556
-0.33427074045415833,8.22929849615619,-2.750813701728421
-0.3341130454143002,8.229299345176303,-2.749516265842761
-0.3339546890071438,8.229300327422623,-2.7482134315908087
-0.3337961250865487,8.229301374592543,-2.7469089110083997
-0.3336367279376537,8.229302246591802,-2.7455974747628713
-0.33347692669393864,8.229302906512755,-2.74428264209737
-0.333316488268127,8.229303625693317,-2.7429625854082613
-0.33315575606552367,8.22930437016918,-2.7416401193370312
-0.33299435896281665,8.229304967878784,-2.7403121324883184
-0.332832425597331,8.229305552884876,-2.738979728148258
-0.33267004720441856,8.22930612466036,-2.7376436569503726
-0.3325073506387492,8.229306681559699,-2.7363049622791724
-0.3323442486208497,8.229307051866476,-2.734962868822824
-0.33218087086195186,8.229307507439412,-2.733618534412022
-0.33201653677212256,8.229307910212855,-2.7322663123803053
-0.33185189175281693,8.22930819198571,-2.7309114913274115
-0.3316868823778078,8.22930845358327,-2.7295536650943735
-0.3315214407234817,8.229308591714663,-2.7281922404833714
-0.3313556248894797,8.229308775802691,-2.72682775181458
-0.33118895145120725,8.229308868365068,-2.725456175281948
-0.33102167154434187,8.229308903472583,-2.72407958888223
-0.3308541799521753,8.229308846409557,-2.722701229952016
-0.3306864438364739,8.22930883329125,-2.7213208733131657
-0.33051812803036756,8.229308726874219,-2.7199357153904344
-0.3303490534000986,8.22930859333826,-2.7185443039465915
-0.3301796669709788,8.229308397948339,-2.7171503062360616
-0.33000998795147013,8.22930807203669,-2.7157538577017637
-0.3298398565152723,8.229307683318316,-2.714353665485741
-0.3296692947639929,8.229307197095075,-2.7129499000625845
-0.32949798103716604,8.22930671496374,-2.7115399479161457
-0.3293264903328415,8.229306100903523,-2.710128496085198
-0.32915441213494195,8.229305525591194,-2.708712222554799
-0.3289821763410737,8.229304817469675,-2.7072946086252556
-0.3288092671604346,8.22930394248876,-2.705871398570205
-0.3286356871567997,8.229303173760101,-2.7044427033302836
-0.3284617217335429,8.22930237411001,-2.7030108264661057
-0.32828733559630896,8.229301406625334,-2.7015754325999883
-0.3281126374390522,8.229300372797635,-2.7001374495968076
-0.3279375399165396,8.22929917127781,-2.6986961254660633
-0.3277618816071879,8.229297972481136,-2.6972501877666337
-0.32758596807228996,8.22929687854508,-2.695802184512464
-0.32740940694172144,8.229295651225543,-2.6943488087158425
-0.32723271710648616,8.22929432513585,-2.6928943418831914
-0.32705522000721127,8.229292935720673,-2.6914332115959145
-0.3268773320409935,8.229291550317633,-2.6899688665553194
-0.3266991799377584,8.229290065462855,-2.688502315856657
-0.32652035319401845,8.229288447730212,-2.687030170488325
-0.3263412824562213,8.229286800305994,-2.685556008111912
-0.32616162877386995,8.229285088913196,-2.6840770282444493
-0.32598153549485837,8.229283279306154,-2.6825943994103834
-0.325801218053445,8.229281407729284,-2.681109906342769
-0.3256204291222213,8.229279441005515,-2.679621502946889
-0.3254393462949389,8.229277549168483,-2.6781307060810082
-0.3252575735495294,8.229275425952599,-2.676634157116112
-0.3250754174919454,8.229273311188367,-2.6751344572898823
-0.32489297122470634,8.22927107010378,-2.6736323289795356
-0.32470991446826686,8.229268771088224,-2.6721251587964368
-0.3245265350892997,8.229266483484981,-2.6706153382118867
-0.32434245622492197,8.229264140114195,-2.6690997441283084
-0.3241583422184974,8.229261741509566,-2.6675838438098456
-0.32397339101997485,8.229259288344197,-2.6660610372274944
-0.32378826693793145,8.229256883453182,-2.664536824480349
-0.32360269895225163,8.229254323679562,-2.6630089095071927
-0.3234169739190119,8.229251848194062,-2.6614797303603597
-0.3232306084936943,8.229249288435147,-2.659945254947193
-0.32304389285817353,8.229246612176828,-2.658407860887539
-0.3228567205815165,8.229243956638326,-2.656866716705513
-0.322669232400193,8.229241220643377,-2.655322947901026
-0.3224810152333155,8.229238337339916,-2.653773133622298
-0.32229296962678816,8.229235443864631,-2.6522247289611522
-0.3221040075172304,8.229232610126575,-2.650668802513248
-0.32191466841125216,8.22922956440098,-2.6491097065042144
-0.3217246451754257,8.229226546543536,-2.647544990754913
-0.3215346722831924,8.229223318887342,-2.6459806229836462
-0.32134434103323284,8.229220224174451,-2.6444133501546916
-0.32115347726341836,8.229217127020958,-2.642841695498458
-0.32096222461827406,8.229213824470301,-2.641266775961443
-0.3207704563733232,8.229210692872607,-2.6396876695449776
-0.32057844074761693,8.229207392547176,-2.638106474491536
-0.32038616266785475,8.229204265757643,-2.6365231765160324
-0.3201930546869508,8.229201041127725,-2.634933018991722
-0.31999974517768215,8.22919765224403,-2.63334115173487
-0.3198057127011086,8.229194373459764,-2.6317433715602525
-0.3196114766757869,8.229191035482998,-2.6301438986978685
-0.3194175062322549,8.229187605920892,-2.6285465834006314
-0.319222605580658,8.229184222459377,-2.6269416292967236
-0.3190275302042764,8.229180886985105,-2.6253352539790944
-0.31883183238161406,8.229177396884953,-2.6237237084421907
-0.31863596033897384,8.229173956585358,-2.6221107464530484
-0.31843989737186634,8.229170431007217,-2.6204961875055353
-0.318243271632069,8.229166890963157,-2.6188769941864165
-0.3180461225797114,8.229163440661717,-2.6172535243771757
-0.31784848700293206,8.229159910572402,-2.615626026880622
-0.31765050819455676,8.229156405155331,-2.6139957141100827
-0.3174522965861099,8.229152858125248,-2.61236347377001
-0.317253497493941,8.229149371855632,-2.6107264196212667
-0.31705486525994403,8.229145947271304,-2.609090759516518
-0.3168553628413766,8.22914234790258,-2.6074478845180096
-0.31665597714956717,8.229138814084768,-2.6058059922734427
-0.3164563326203014,8.229135279472825,-2.604161971178309
-0.3162560215898557,8.229131746355575,-2.602512467241196
-0.3160554947689513,8.229128147895496,-2.6008611683002147
-0.3158544890270955,8.22912458666061,-2.5992059414599957
-0.31565314999640187,8.229120996207977,-2.5975479641545762
-0.31545142596745485,8.229117481098298,-2.595886843866168
-0.3152492481730704,8.22911387105028,-2.5942219609791857
-0.315046907046676,8.229110269862447,-2.592555738266201
-0.3148441552609967,8.229106645187438,-2.5908861302566932
-0.3146410656709591,8.229103099421458,-2.5892137687181602
-0.3144378553713536,8.229099565623402,-2.58754041905196
-0.31423429486201565,8.229096046426246,-2.5858641935005524
-0.3140305843317888,8.229092508399889,-2.584186728933163
-0.31382662177608023,8.229088952534068,-2.5825071862686295
-0.3136223021856635,8.229085414015065,-2.5808247124258687
-0.31341755769795193,8.229081928118815,-2.579138760007352
-0.31321248125564144,8.229078564037456,-2.5774501154897824
-0.31300713003264896,8.22907518679038,-2.5757592070401416
-0.3128014009596585,8.229071866164812,-2.5740652083340647
-0.3125952802453204,8.229068431966665,-2.572367952648539
-0.3123887706123319,8.229065157156095,-2.5706675477327683
-0.31218205430175516,8.229061873326835,-2.568965440591421
-0.31197536953856825,8.229058616162291,-2.56726360273177
-0.3117684522368347,8.229055421067992,-2.5655598719975017
-0.3115611094499208,8.22905235511487,-2.5638526814810727
-0.31135361151731344,8.229049113370436,-2.5621441608012314
-0.3111458695580164,8.229045970032134,-2.5604336639785386
-0.31093776293981595,8.229042959469519,-2.5587202089530945
-0.31072930012933814,8.229039879248376,-2.557003802415261
-0.3105203423722915,8.229036763203851,-2.555283313104233
-0.31031137503537964,8.229033815664483,-2.5535627985514826
-0.3101021680908901,8.22903079846508,-2.5518402918907297
-0.3098929076883472,8.229027848081117,-2.55011736729024
-0.3096832964850005,8.22902493134418,-2.54839156759592
-0.3094734277519833,8.229022117337303,-2.5466636816992585
-0.3092631948003976,8.229019271432612,-2.54493278995729
-0.30905310108380685,8.229016462860988,-2.5432030567168877
-0.3088426506725151,8.229013691210701,-2.541470400813931
-0.3086318869713166,8.229011059137127,-2.539735211089324
-0.3084206183177602,8.229008362953453,-2.5379958474441233
-0.30820927592379715,8.229005739304665,-2.536255900483862
-0.3079976097629947,8.229003121152465,-2.534513292047182
-0.3077859492520277,8.229000576226271,-2.532770753749286
-0.3075738729068573,8.228998069692642,-2.5310248064384187
-0.30736186912256713,8.228995533040656,-2.5292794480366316
-0.30714961830050413,8.228993136838083,-2.5275321009772855
-0.30693737368245716,8.228990710877493,-2.525784796854074
-0.30672496008740574,8.228988322848325,-2.5240361148853805
-0.3065122063269683,8.228985905268958,-2.522284625657513
-0.3062993337954156,8.228983492988583,-2.5205321617158747
-0.30608625580074356,8.228981187908792,-2.518778040861757
-0.3058729560207391,8.22897895576878,-2.5170221182334513
-0.3056593311145002,8.228976864106567,-2.5152635640395107
-0.30544549553821304,8.228974743416378,-2.5135032682742553
-0.3052315982708955,8.228972628317742,-2.511742467468876
-0.305017535772931,8.228970621177618,-2.5099803408194425
-0.3048035798563968,8.228968686658307,-2.508219114219644
-0.30458941115592386,8.228966688174088,-2.5064561179726583
-0.30437523311279824,8.22896469401205,-2.504693047016904
-0.30416112298362735,8.228962942058674,-2.5029306094472203
-0.30394674446184955,8.228961125123284,-2.501165944284341
-0.3037324050707146,8.228959311580653,-2.4994016029354436
-0.30351764442345636,8.228957501555564,-2.4976337969328757
-0.30330264860253175,8.228955728483315,-2.495864067681966
-0.303087834623593,8.228953923917201,-2.4940958260173836
-0.3028726147936274,8.228952223094407,-2.4923242768204363
-0.30265738745203036,8.228950454767554,-2.490552646112145
-0.3024421210356037,8.228948823122037,-2.4887807359584637
-0.30222674832278174,8.228947328825148,-2.487007993310265
-0.30201170558883034,8.228945697813742,-2.4852379253945958
-0.3017964587397109,8.228944304453904,-2.4834662502505016
-0.3015810809873758,8.22894287651396,-2.4816934880824455
-0.30136566527443903,8.228941446623837,-2.4799204135661976
-0.30115027029813246,8.228940047553026,-2.4781475195877207
-0.3009346516423441,8.228938645107709,-2.4763727845517116
-0.3007190127983716,8.228937273383437,-2.474597893231591
-0.3005033935008426,8.228935897955209,-2.472823162236444
-0.30028745702686827,8.22893458575529,-2.4710458407969016
-0.30007154622528937,8.22893340530919,-2.4692687707160643
-0.2998557938444837,8.228932049238972,-2.467492952116866
-0.29963997316532526,8.228930924191705,-2.4657166413041174
-0.29942441078933063,8.228929790824063,-2.4639424540442647
-0.29920833735757846,8.228928785544051,-2.462164100156553
-0.29899290064512357,8.228927736569451,-2.4603909731560116
-0.2987772084673941,8.228926608365443,-2.458615720730488
-0.29856160817952426,8.228925605668364,-2.4568412624180125
-0.298345637876075,8.22892455736329,-2.455063746100649
-0.298129748395033,8.228923461450181,-2.4532868811241264
-0.2979138899909633,8.228922419432395,-2.451510288406954
-0.29769822806815804,8.22892136345451,-2.449735308812619
-0.29748226765631075,8.228920292524267,-2.447957868983151
-0.29726635553986896,8.22891923959509,-2.446180832386342
-0.29705060133915634,8.228918272196516,-2.4444051211267466
-0.29683527540569654,8.228917289128464,-2.4426329298091454
-0.2966196280424163,8.228916425207913,-2.4408581292373013
-0.29640427520928586,8.22891561011401,-2.4390857671742214
-0.29618861230137883,8.228914741351973,-2.4373108379874004
-0.29597314131320457,8.228913919998767,-2.4355375024979913
-0.2957577730397681,8.228913110665287,-2.433765016148116
-0.29554220654216995,8.228912380577672,-2.4319909223981058
-0.29532673329341347,8.228911660991853,-2.4302175994008013
-0.2951109998218455,8.228910882609336,-2.428442118011706
-0.2948956723492298,8.228909942505956,-2.4266699301965557
-0.29468059198257673,8.228909146055633,-2.424899818530514
-0.29446571052274767,8.228908390931762,-2.4231313561623216
-0.2942505838484555,8.228907506226106,-2.4213608381419696
-0.2940355049637411,8.228906627029524,-2.4195907153781016
-0.2938209068475526,8.228905684062996,-2.4178245304543693
-0.29360625113210653,8.228904914546698,-2.4160579228826236
-0.29339157779241415,8.228904046023084,-2.4142911415650934
-0.29317701794705436,8.228903283070501,-2.4125253255053347
-0.2929619849252263,8.228902522695359,-2.410755616805034
-0.2927476796449471,8.22890176388744,-2.4089918974042606
-0.29253302667324216,8.22890093836718,-2.407225297694834
-0.29231854927145423,8.228900250052401,-2.405460183194825
-0.2921044848954954,8.228899425100328,-2.40369842782577
-0.2918902820751879,8.228898734757758,-2.401935572856599
-0.2916765173694345,8.228897940273258,-2.4001762930074166
-0.29146286806596616,8.22889717819043,-2.3984179725753183
-0.29124924756427584,8.228896447377638,-2.3966598985830796
-0.2910356944768127,8.228895780793136,-2.3949023983404443
-0.2908219455560006,8.228894973472945,-2.393143245961396
-0.290608628527311,8.22889412665652,-2.391387636444096
-0.2903951699530997,8.228893342244977,-2.389630880647161
-0.29018169808790184,8.228892584831634,-2.3878740236493874
-0.28996848557867694,8.228891718727683,-2.3861192696703823
-0.28975537574222604,8.228890914203943,-2.384365378786953
-0.289542692661296,8.228890101569531,-2.3826149976223276
-0.2893298079881454,8.228889348886124,-2.380862975268917
-0.2891173340050382,8.228888623035996,-2.3791143405165567
-0.2889050918635084,8.228887819869819,-2.377367591533995
-0.28869290676864456,8.228886870377282,-2.3756212700795523
-0.28848074585197625,8.22888601219046,-2.373875174327598
-0.28826882265076836,8.228885211368462,-2.372131051609506
-0.28805676305694145,8.228884366385353,-2.3703857941508355
-0.2878449450729497,8.228883442495029,-2.368642502516687
-0.2876333909178253,8.228882542532402,-2.3669013891730906
-0.2874218346737347,8.22888153047911,-2.365160226803116
-0.28721025895204205,8.228880643739203,-2.3634189405737827
-0.28699898584778877,8.228879677676964,-2.3616801221567676
-0.28678808911951387,8.228878631676851,-2.3599443783750043
-0.2865773386800283,8.228877642082987,-2.358209854991729
-0.28636659401100006,8.228876607214668,-2.356475366544858
-0.2861561250695249,8.228875628074741,-2.354743163408921
-0.28594557156055916,8.228874670235312,-2.353010270880644
-0.28573543399133267,8.228873664636557,-2.351280787824775
-0.285525480715946,8.228872645191922,-2.3495528177687217
-0.28531533820715155,8.228871476229747,-2.3478232483036727
-0.28510536822624194,8.22887039664083,-2.346095124520305
-0.2848955352137836,8.22886937217899,-2.3443681439912445
-0.28468626858963064,8.228868129722558,-2.342645762566848
-0.2844770508252444,8.228866941536255,-2.3409237991615828
-0.2842679941933884,8.228865978266162,-2.3392032261279367
-0.28405902815177014,8.228864865538563,-2.337483356497131
-0.28385024059796665,8.228863740874578,-2.3357649526951327
-0.2836417207111227,8.228862706957196,-2.334048777696926
-0.2834332888539822,8.228861491328546,-2.3323332760111346
-0.2832248583032802,8.228860401615053,-2.3306178212448967
-0.2830166820135189,8.228859232068105,-2.3289044366162286
-0.2828085964124317,8.228857948150356,-2.327191766393685
-0.28260086977093496,8.22885689122019,-2.3254821146793776
