Date_Time,Irradiance_61,Voltage,Current,Amb_Temp,wind_speed,Observed_Temp of Shaded Cell,Bias_V,Reverse_Bias_I (Shaded Cell),Reverse_Bias_V (Shaded Cell),Shade_Percentage,Middle_Temp
2025-09-14T12:06:10,989.21,"[0.0, 2.996794, 2.999425, 3.428385, 3.638917, 3.846159, 4.059323, 4.267882, 4.475782, 4.686314, 4.895531, 5.108037, 5.320543, 5.525154, 5.733054, 5.946875, 6.148855, 6.358071, 6.569262, 6.779794, 6.990326, 7.198885, 7.406126, 7.619291, 7.820612, 8.031802, 8.241676, 8.452866, 8.66274, 8.869325, 9.079858, 9.291705, 9.496317, 9.704217, 9.916723, 10.123307, 10.335814, 10.546346, 10.75293, 10.960831, 11.164125, 11.374658, 11.589796, 11.795722, 12.003623, 12.21284, 12.422713, 12.631272, 12.83983, 13.052172, 13.258922, 13.464189, 13.674721, 13.886569, 14.095128, 14.302371, 14.511586, 14.722777, 14.928047, 15.138579, 15.348453, 15.555037, 15.766228, 15.97347, 16.175449, 16.385323, 16.587961, 16.795203, 16.995209, 17.20574, 17.404433, 17.610358, 17.805099, 18.003133, 18.20511, 18.399194, 18.595911, 18.786705, 18.977499, 19.170927, 19.356458, 19.538043, 19.717653, 19.897263, 20.072267, 20.242009, 20.411752, 20.580835, 20.74597, 20.908476, 21.068349, 21.219011, 21.375594, 21.523624, 21.672311, 21.822316, 21.963109, 22.104561, 22.247328, 22.388779, 22.525624, 22.660498, 22.805898, 22.987482, 23.193407, 23.400648, 23.611839, 23.820398, 24.028958, 24.230936, 24.440152, 24.645421, 24.849374, 25.059906, 25.268465, 25.478339, 25.68295, 25.889536, 26.096121, 26.300073, 26.504025, 26.713898, 26.922458, 27.128384, 27.334311, 27.540897, 27.750113, 27.956039, 28.163281, 28.375131, 28.582373, 28.7883, 28.998175, 29.204758, 29.421213, 29.62319, 29.836355, 30.044257, 30.254788, 30.464001, 30.676511, 30.880463, 31.090994, 31.294946, 31.508771, 31.719962, 31.924573, 32.137732, 32.349582, 32.554193, 32.768018, 32.97131, 33.18053, 33.389743, 33.601593, 33.810153, 34.022656, 34.23187, 34.43714, 34.640436, 34.801627, 34.956891, 35.100317, 35.245056, 35.391113, 35.529276, 35.671384, 35.813496, 35.949683, 36.08653, 36.219424, 36.349695, 36.483908, 36.618121, 36.747073, 36.876682, 37.004318, 37.135242, 37.263538, 37.395117, 37.443146]","[10.130262, 10.130262, 10.157452, 10.166516, 10.164099, 10.165308, 10.165912, 10.167121, 10.163495, 10.16833, 10.164099, 10.16712, 10.16712, 10.168934, 10.16833, 10.16833, 10.167725, 10.165308, 10.167272, 10.162891, 10.166516, 10.165308, 10.16712, 10.164099, 10.162891, 10.162286, 10.161682, 10.164099, 10.165913, 10.160474, 10.162286, 10.160474, 10.165913, 10.162286, 10.161682, 10.164703, 10.161078, 10.163495, 10.162891, 10.160474, 10.162286, 10.159869, 10.159265, 10.160474, 10.158057, 10.158661, 10.156244, 10.156244, 10.157452, 10.155942, 10.156244, 10.154431, 10.156848, 10.156848, 10.154431, 10.153223, 10.155035, 10.150201, 10.152618, 10.145972, 10.144159, 10.138116, 10.133282, 10.12301, 10.121198, 10.107904, 10.090985, 10.080109, 10.06319, 10.042645, 10.021497, 9.995514, 9.963489, 9.927837, 9.893395, 9.848077, 9.794299, 9.739765, 9.674657, 9.59973, 9.519969, 9.431144, 9.333255, 9.22449, 9.103036, 8.979164, 8.842604, 8.694563, 8.538666, 8.368266, 8.191826, 8.004508, 7.810543, 7.60389, 7.389986, 7.167621, 6.936797, 6.70416, 6.460648, 6.209884, 5.962141, 5.714398, 5.488408, 5.403813, 5.397166, 5.387498, 5.378435, 5.372392, 5.364537, 5.35789, 5.348827, 5.343993, 5.33372, 5.327074, 5.316197, 5.311363, 5.305925, 5.294444, 5.287193, 5.28115, 5.272691, 5.264231, 5.256981, 5.246104, 5.239457, 5.230998, 5.226164, 5.220121, 5.214079, 5.215287, 5.211058, 5.209849, 5.210453, 5.209245, 5.208641, 5.208036, 5.20713, 5.209245, 5.209849, 5.208641, 5.208036, 5.205015, 5.209245, 5.205619, 5.206828, 5.207432, 5.211058, 5.207432, 5.208036, 5.208641, 5.208641, 5.207432, 5.209245, 5.211662, 5.207432, 5.211058, 5.207432, 5.209245, 5.212266, 5.18447, 5.025552, 4.823733, 4.606202, 4.383234, 4.143951, 3.905272, 3.662363, 3.414016, 3.162648, 2.90705, 2.644201, 2.379539, 2.110043, 1.844777, 1.566218, 1.292492, 1.012724, 0.727518, 0.441707, 0.152875, 0.038068]",27.16882,3.404462,82.4,5,5.42,-10.55,49.0,44.11791
2025-09-14T12:08:10,992.72,"[0.0, 3.009952, 3.009952, 3.280354, 3.494176, 3.702734, 3.913924, 4.119851, 4.329725, 4.538284, 4.745527, 4.959348, 5.16988, 5.374492, 5.58305, 5.796214, 6.006088, 6.210699, 6.420573, 6.630447, 6.839006, 7.050196, 7.257438, 7.467313, 7.67916, 7.883114, 8.093645, 8.304836, 8.514053, 8.720636, 8.931827, 9.143018, 9.354865, 9.556844, 9.771983, 9.976593, 10.187125, 10.397658, 10.606215, 10.814774, 11.025306, 11.233207, 11.44045, 11.647034, 11.860197, 12.069414, 12.277972, 12.483899, 12.695089, 12.902989, 13.113522, 13.326027, 13.531955, 13.741829, 13.94973, 14.163551, 14.366846, 14.580011, 14.783305, 14.997786, 15.203055, 15.409637, 15.614908, 15.827414, 16.033998, 16.239925, 16.44651, 16.651779, 16.853757, 17.060342, 17.266927, 17.465616, 17.670227, 17.866287, 18.065633, 18.264323, 18.459065, 18.651834, 18.851181, 19.040002, 19.229482, 19.416988, 19.593965, 19.776207, 19.955817, 20.132797, 20.30188, 20.474252, 20.639553, 20.802551, 20.961766, 21.123613, 21.277565, 21.42691, 21.579546, 21.726918, 21.872316, 22.013768, 22.15522, 22.297331, 22.440097, 22.572995, 22.715762, 22.870372, 23.073668, 23.282225, 23.486838, 23.698686, 23.903952, 24.111195, 24.320412, 24.525023, 24.729634, 24.935562, 25.14346, 25.351361, 25.556631, 25.765189, 25.971771, 26.174246, 26.386258, 26.596133, 26.797455, 27.006012, 27.210623, 27.415237, 27.625766, 27.834326, 28.037619, 28.246835, 28.45737, 28.666586, 28.874487, 29.085019, 29.294894, 29.506082, 29.711353, 29.917935, 30.129782, 30.339001, 30.54953, 30.760065, 30.968622, 31.180469, 31.386398, 31.59364, 31.806146, 32.011578, 32.222604, 32.43511, 32.645642, 32.858807, 33.060129, 33.266711, 33.478561, 33.688437, 33.894363, 34.102261, 34.312793, 34.521353, 34.702936, 34.856232, 35.012155, 35.150977, 35.299008, 35.442432, 35.583881, 35.725333, 35.863495, 35.997711, 36.133896, 36.271399, 36.402328, 36.536539, 36.668124, 36.797073, 36.929974, 37.054977, 37.186886, 37.308929, 37.437881, 37.478671]","[10.172559, 10.172559, 10.202168, 10.196125, 10.199146, 10.199751, 10.199146, 10.201563, 10.195521, 10.199751, 10.199146, 10.196125, 10.201563, 10.198542, 10.200355, 10.200355, 10.198542, 10.198542, 10.197334, 10.199751, 10.197938, 10.198542, 10.197334, 10.199146, 10.196729, 10.194312, 10.194917, 10.196729, 10.196729, 10.19673, 10.194312, 10.195521, 10.194312, 10.195521, 10.194917, 10.194917, 10.191291, 10.190083, 10.194917, 10.194312, 10.190687, 10.194917, 10.18827, 10.191291, 10.191895, 10.191291, 10.190687, 10.18827, 10.191895, 10.189478, 10.193104, 10.18827, 10.191291, 10.191895, 10.1925, 10.18827, 10.1925, 10.191291, 10.187666, 10.185249, 10.181019, 10.177998, 10.173768, 10.16833, 10.161079, 10.153827, 10.141742, 10.129053, 10.110925, 10.090985, 10.071649, 10.048083, 10.023309, 9.993701, 9.956238, 9.913335, 9.876476, 9.820885, 9.761065, 9.69641, 9.6239, 9.541722, 9.449271, 9.352591, 9.2402, 9.120559, 8.997292, 8.851668, 8.703475, 8.545917, 8.376726, 8.19666, 8.008134, 7.811147, 7.603286, 7.392403, 7.1646, 6.934985, 6.701743, 6.457626, 6.213509, 5.963953, 5.721649, 5.533123, 5.511974, 5.503514, 5.494451, 5.488408, 5.482366, 5.475115, 5.465447, 5.458196, 5.449132, 5.441881, 5.434026, 5.426775, 5.415899, 5.407439, 5.402, 5.38916, 5.385686, 5.377831, 5.367558, 5.357286, 5.347014, 5.340971, 5.334325, 5.330095, 5.319218, 5.321031, 5.316801, 5.314989, 5.317406, 5.316197, 5.314384, 5.315593, 5.314989, 5.314989, 5.315593, 5.316197, 5.318614, 5.317406, 5.319823, 5.323448, 5.319218, 5.316197, 5.31801, 5.318916, 5.32224, 5.320427, 5.321635, 5.32224, 5.322844, 5.321635, 5.319823, 5.321031, 5.322844, 5.317406, 5.318614, 5.316197, 5.223143, 5.038846, 4.822524, 4.601368, 4.372358, 4.139117, 3.898021, 3.653904, 3.404348, 3.149958, 2.894965, 2.632116, 2.363828, 2.091916, 1.824837, 1.549299, 1.271948, 0.986741, 0.707729, 0.419954, 0.129914, 0.036859]",27.24812,2.778292,81.5,5,5.53,-10.51,48.0,44.37752
2025-09-14T12:09:10,993.33,"[0.0, 3.013242, 3.013242, 3.441543, 3.651417, 3.859975, 4.069192, 4.275776, 4.485651, 4.69421, 4.905399, 5.114616, 5.323832, 5.531733, 5.743581, 5.954113, 6.160039, 6.370572, 6.577814, 6.78703, 6.996247, 7.206779, 7.417311, 7.627843, 7.829823, 8.041671, 8.250229, 8.462077, 8.669978, 8.877878, 9.084463, 9.302232, 9.504869, 9.714086, 9.921328, 10.131202, 10.345024, 10.553583, 10.764773, 10.974647, 11.17531, 11.387157, 11.597033, 11.805591, 12.016781, 12.225997, 12.434556, 12.641798, 12.849699, 13.054309, 13.270105, 13.476033, 13.689854, 13.899728, 14.10697, 14.316846, 14.522772, 14.735278, 14.943178, 15.149762, 15.357005, 15.566222, 15.775438, 15.982681, 16.185976, 16.393219, 16.598486, 16.805074, 17.009024, 17.214294, 17.415614, 17.618253, 17.814969, 18.016289, 18.212349, 18.412354, 18.603806, 18.798547, 18.991975, 19.180797, 19.370274, 19.545279, 19.72818, 19.907132, 20.084109, 20.257141, 20.42491, 20.58873, 20.755182, 20.918344, 21.078874, 21.233484, 21.382172, 21.533493, 21.682182, 21.83087, 21.97298, 22.113773, 22.257196, 22.392726, 22.534837, 22.677603, 22.824319, 23.013138, 23.217751, 23.424994, 23.635526, 23.841452, 24.047379, 24.258568, 24.459891, 24.669107, 24.873717, 25.082275, 25.286887, 25.50005, 25.702029, 25.913876, 26.117172, 26.323099, 26.528698, 26.73956, 26.946143, 27.150754, 27.356021, 27.563922, 27.773798, 27.975778, 28.186969, 28.393552, 28.602768, 28.815274, 29.026465, 29.233047, 29.444238, 29.646878, 29.858722, 30.065308, 30.276498, 30.48374, 30.69559, 30.904147, 31.111392, 31.321921, 31.527191, 31.737067, 31.947598, 32.16142, 32.370964, 32.574588, 32.787094, 32.994336, 33.201581, 33.411453, 33.62067, 33.83186, 34.036472, 34.252267, 34.454904, 34.65228, 34.810178, 34.959525, 35.108868, 35.251639, 35.393088, 35.535855, 35.677304, 35.813495, 35.952313, 36.085873, 36.225348, 36.355615, 36.48588, 36.618121, 36.750363, 36.882605, 37.010898, 37.138531, 37.265509, 37.393307, 37.446436]","[10.175192, 10.175192, 10.200569, 10.199965, 10.19634, 10.198757, 10.20057, 10.20057, 10.199361, 10.201174, 10.199361, 10.197549, 10.20057, 10.20057, 10.198757, 10.201778, 10.199361, 10.197549, 10.197549, 10.19634, 10.199966, 10.195132, 10.198153, 10.19634, 10.195132, 10.195736, 10.19634, 10.19634, 10.197549, 10.19634, 10.195132, 10.191507, 10.194528, 10.195585, 10.19634, 10.195132, 10.192715, 10.195736, 10.193923, 10.195132, 10.193923, 10.192715, 10.19332, 10.19211, 10.192715, 10.192715, 10.190903, 10.193319, 10.193319, 10.191507, 10.194527, 10.190902, 10.192715, 10.19634, 10.192111, 10.192715, 10.189693, 10.192715, 10.187276, 10.186069, 10.18486, 10.175192, 10.168546, 10.164317, 10.154649, 10.144377, 10.131084, 10.113561, 10.097851, 10.076703, 10.053139, 10.026553, 10.00057, 9.963108, 9.923229, 9.881538, 9.831991, 9.772173, 9.705708, 9.635013, 9.554047, 9.464621, 9.366736, 9.255558, 9.137733, 9.017493, 8.874895, 8.726254, 8.569759, 8.399972, 8.22535, 8.036227, 7.839853, 7.635624, 7.420519, 7.199976, 6.967953, 6.735929, 6.493634, 6.248922, 5.998167, 5.754663, 5.544392, 5.477927, 5.471281, 5.465842, 5.461009, 5.451945, 5.44409, 5.434422, 5.426568, 5.423547, 5.413879, 5.40542, 5.394544, 5.392731, 5.380646, 5.372188, 5.364333, 5.354665, 5.347414, 5.338955, 5.330495, 5.323245, 5.314786, 5.305118, 5.300284, 5.296055, 5.291221, 5.290617, 5.2882, 5.286387, 5.28397, 5.283366, 5.281553, 5.277928, 5.280345, 5.281553, 5.280949, 5.279136, 5.282762, 5.280949, 5.280344, 5.280949, 5.280949, 5.279741, 5.280949, 5.280949, 5.279438, 5.275511, 5.277324, 5.278532, 5.279136, 5.277324, 5.276719, 5.275511, 5.277928, 5.279136, 5.278532, 5.226569, 5.0453, 4.84228, 4.619924, 4.390922, 4.15769, 3.917207, 3.677329, 3.42597, 3.173403, 2.917815, 2.656789, 2.390928, 2.127485, 1.858604, 1.579451, 1.303923, 1.021749, 0.737762, 0.45015, 0.161631, 0.040483]",26.99375,1.411265,81.6,5,5.51,-10.53,48.0,44.86721
2025-09-14T12:14:10,997.45,"[0.0, 3.0264, 3.031663, 3.454043, 3.666549, 3.87116, 4.083666, 4.292225, 4.49552, 4.705394, 4.921189, 5.128432, 5.338306, 5.550154, 5.756739, 5.967929, 6.174514, 6.383072, 6.595578, 6.800847, 7.012037, 7.219937, 7.431786, 7.640344, 7.844955, 8.054829, 8.265361, 8.477209, 8.679846, 8.894326, 9.1042, 9.314732, 9.520659, 9.732507, 9.93975, 10.149624, 10.359498, 10.571346, 10.773983, 10.985173, 11.193074, 11.403606, 11.612165, 11.818749, 12.033887, 12.239813, 12.450346, 12.662852, 12.867462, 13.075363, 13.284579, 13.493138, 13.70038, 13.914203, 14.120787, 14.330003, 14.536588, 14.747121, 14.955679, 15.165553, 15.372795, 15.581354, 15.791228, 15.995839, 16.203082, 16.409009, 16.613618, 16.820862, 17.026788, 17.228767, 17.430748, 17.636015, 17.830101, 18.028789, 18.231427, 18.426828, 18.620911, 18.815654, 19.002501, 19.195927, 19.382774, 19.559096, 19.736731, 19.918974, 20.093321, 20.268326, 20.436752, 20.60123, 20.763077, 20.926898, 21.087428, 21.233484, 21.3927, 21.541718, 21.684813, 21.832185, 21.978242, 22.119693, 22.257854, 22.397989, 22.532861, 22.674313, 22.819055, 22.995375, 23.204591, 23.40986, 23.617761, 23.82632, 24.038167, 24.24278, 24.442126, 24.653973, 24.863191, 25.067143, 25.27307, 25.482945, 25.690845, 25.899405, 26.103357, 26.310599, 26.513235, 26.721136, 26.929037, 27.131674, 27.341219, 27.546817, 27.754718, 27.959329, 28.169861, 28.381052, 28.592239, 28.800143, 29.008701, 29.217917, 29.427792, 29.633719, 29.845566, 30.051492, 30.263339, 30.46861, 30.675851, 30.890332, 31.100864, 31.306134, 31.517981, 31.722592, 31.935095, 32.143655, 32.353531, 32.562747, 32.773935, 32.977234, 33.185791, 33.397638, 33.606195, 33.819195, 34.024631, 34.236478, 34.448984, 34.64241, 34.802286, 34.95097, 35.095712, 35.243741, 35.38519, 35.523355, 35.664807, 35.805603, 35.942444, 36.07666, 36.213507, 36.344431, 36.475357, 36.607596, 36.738519, 36.870761, 37.000369, 37.128665, 37.251694, 37.378668, 37.407617]","[10.225771, 10.225771, 10.242084, 10.239063, 10.242688, 10.240271, 10.243292, 10.240271, 10.241479, 10.241479, 10.237854, 10.239062, 10.242084, 10.236646, 10.243896, 10.244501, 10.242084, 10.239667, 10.237855, 10.237854, 10.240875, 10.240271, 10.237854, 10.240271, 10.238458, 10.239063, 10.23725, 10.237854, 10.237854, 10.236646, 10.236646, 10.238458, 10.240271, 10.237854, 10.236646, 10.240271, 10.240271, 10.242084, 10.240271, 10.242084, 10.242084, 10.243896, 10.240271, 10.239667, 10.239062, 10.240271, 10.241479, 10.237251, 10.240271, 10.239062, 10.239062, 10.233625, 10.235437, 10.235438, 10.234834, 10.234229, 10.231208, 10.23, 10.229396, 10.23, 10.224562, 10.222749, 10.219125, 10.210666, 10.202812, 10.193145, 10.179249, 10.16656, 10.150852, 10.13031, 10.102518, 10.082579, 10.048141, 10.010683, 9.970806, 9.924284, 9.874137, 9.820364, 9.747259, 9.675362, 9.589568, 9.502565, 9.398042, 9.288081, 9.169057, 9.039763, 8.901405, 8.751568, 8.587231, 8.422289, 8.239222, 8.051926, 7.853754, 7.647427, 7.429619, 7.206072, 6.978296, 6.740248, 6.496763, 6.249049, 6.001938, 5.751203, 5.521614, 5.427362, 5.417091, 5.409236, 5.408028, 5.393528, 5.383861, 5.382652, 5.37661, 5.368152, 5.361506, 5.350027, 5.341568, 5.334318, 5.323442, 5.31438, 5.310151, 5.301692, 5.289004, 5.282963, 5.2739, 5.265441, 5.260155, 5.252753, 5.247316, 5.244295, 5.241878, 5.241274, 5.235836, 5.23644, 5.232815, 5.235836, 5.234024, 5.235836, 5.232815, 5.231607, 5.230399, 5.23342, 5.229795, 5.228586, 5.228586, 5.231607, 5.231607, 5.228586, 5.229794, 5.22919, 5.226169, 5.224357, 5.222544, 5.225565, 5.22617, 5.227378, 5.227982, 5.228435, 5.225565, 5.22919, 5.227378, 5.183273, 5.010477, 4.806263, 4.586341, 4.357356, 4.12233, 3.88247, 3.634151, 3.385833, 3.135702, 2.876508, 2.613085, 2.352683, 2.079593, 1.812544, 1.5316, 1.254885, 0.976357, 0.690579, 0.401781, 0.112982, 0.045314]",27.17725,3.404462,90.7,10,5.46,-10.51,49.0,44.88346
2025-09-14T12:15:10,998.06,"[0.0, 2.986925, 2.988899, 3.416542, 3.627074, 3.833659, 4.042875, 4.254723, 4.463282, 4.67184, 4.881714, 5.091589, 5.300147, 5.510679, 5.717922, 5.933059, 6.133723, 6.350176, 6.556761, 6.765977, 6.975194, 7.182436, 7.394284, 7.6035, 7.807454, 8.017986, 8.222597, 8.437076, 8.646293, 8.852219, 9.065383, 9.273942, 9.476579, 9.691717, 9.901591, 10.111465, 10.320023, 10.527266, 10.738457, 10.944383, 11.1536, 11.362815, 11.578612, 11.780591, 11.993754, 12.203628, 12.415476, 12.622719, 12.822725, 13.033257, 13.247078, 13.459586, 13.66617, 13.874727, 14.087892, 14.294476, 14.496455, 14.706987, 14.922125, 15.127394, 15.337926, 15.545169, 15.755043, 15.958995, 16.164923, 16.372165, 16.576118, 16.780072, 16.987971, 17.19324, 17.392589, 17.599173, 17.800659, 17.993263, 18.193268, 18.391959, 18.582753, 18.777495, 18.967632, 19.154478, 19.342642, 19.519621, 19.707126, 19.884763, 20.061742, 20.2328, 20.403197, 20.568993, 20.733472, 20.894659, 21.053874, 21.205852, 21.359804, 21.507834, 21.657838, 21.805869, 21.949953, 22.089429, 22.234827, 22.373648, 22.512466, 22.647998, 22.804581, 23.000639, 23.207881, 23.415782, 23.622366, 23.830269, 24.034879, 24.244753, 24.446072, 24.652658, 24.852008, 25.062538, 25.265833, 25.473732, 25.681635, 25.886246, 26.091513, 26.295468, 26.500735, 26.707321, 26.915222, 27.113254, 27.323126, 27.530368, 27.740903, 27.941565, 28.152756, 28.358023, 28.570529, 28.782049, 28.989621, 29.196207, 29.408713, 29.612665, 29.82583, 30.033728, 30.246234, 30.448215, 30.661377, 30.865988, 31.080469, 31.288367, 31.495612, 31.706799, 31.916016, 32.122601, 32.335107, 32.543008, 32.754199, 32.962756, 33.168686, 33.375928, 33.586459, 33.798965, 34.002917, 34.214767, 34.423981, 34.629907, 34.792413, 34.93913, 35.088966, 35.237164, 35.379932, 35.517435, 35.655597, 35.801654, 35.937183, 36.074686, 36.210873, 36.339825, 36.474698, 36.608914, 36.737863, 36.865497, 36.997736, 37.127347, 37.255637, 37.380646, 37.41683]","[10.22275, 10.22275, 10.243292, 10.24873, 10.245104, 10.243896, 10.242688, 10.248125, 10.246917, 10.245104, 10.244501, 10.245104, 10.24873, 10.246917, 10.245708, 10.242688, 10.244501, 10.241479, 10.242688, 10.242084, 10.242084, 10.245708, 10.245104, 10.244501, 10.243896, 10.240875, 10.243896, 10.242084, 10.242084, 10.245105, 10.240271, 10.239062, 10.242084, 10.240875, 10.240271, 10.242084, 10.242084, 10.238458, 10.242688, 10.239667, 10.238459, 10.239667, 10.239062, 10.236646, 10.237854, 10.237855, 10.23725, 10.236042, 10.235438, 10.236646, 10.23725, 10.238458, 10.236646, 10.236646, 10.234229, 10.236646, 10.233625, 10.232417, 10.233625, 10.237854, 10.23, 10.226375, 10.221542, 10.214291, 10.205228, 10.192541, 10.184083, 10.167165, 10.149644, 10.130914, 10.107352, 10.077142, 10.050558, 10.016119, 9.973223, 9.92791, 9.879575, 9.818552, 9.7533, 9.679591, 9.595006, 9.50619, 9.404687, 9.293519, 9.175099, 9.052451, 8.910468, 8.758818, 8.598106, 8.42531, 8.246472, 8.057967, 7.857984, 7.651958, 7.433244, 7.205468, 6.978295, 6.73904, 6.496763, 6.244819, 5.990459, 5.749995, 5.550615, 5.514666, 5.50651, 5.499863, 5.485967, 5.475696, 5.463008, 5.453341, 5.44307, 5.424341, 5.412257, 5.401382, 5.385674, 5.376006, 5.363923, 5.344589, 5.337339, 5.326464, 5.312568, 5.302296, 5.287796, 5.278129, 5.264837, 5.258191, 5.251545, 5.243691, 5.237045, 5.23644, 5.233419, 5.231456, 5.231607, 5.228586, 5.228586, 5.22617, 5.226774, 5.229795, 5.224961, 5.226773, 5.222544, 5.225565, 5.22617, 5.222544, 5.225565, 5.220127, 5.222544, 5.223148, 5.223753, 5.220732, 5.22194, 5.220732, 5.220732, 5.225565, 5.218315, 5.223148, 5.222544, 5.220732, 5.224357, 5.198377, 5.043707, 4.837077, 4.619722, 4.389378, 4.153143, 3.913887, 3.666173, 3.416042, 3.159265, 2.906112, 2.640273, 2.368995, 2.100135, 1.828857, 1.553955, 1.271198, 0.98542, 0.702663, 0.412656, 0.12567, 0.041689]",27.14147,2.063804,88.8,10,5.55,-10.49,49.0,44.65374
2025-09-14T12:16:10,998.97,"[0.0, 2.963898, 2.965872, 3.396805, 3.605363, 3.815237, 4.027085, 4.233012, 4.440913, 4.650787, 4.862635, 5.075141, 5.281725, 5.48831, 5.700816, 5.909375, 6.114643, 6.327807, 6.535708, 6.745583, 6.952824, 7.165989, 7.374547, 7.582448, 7.785742, 7.998907, 8.211412, 8.421944, 8.625239, 8.833798, 9.042357, 9.259468, 9.46342, 9.672636, 9.879881, 10.09107, 10.298312, 10.508844, 10.717403, 10.927277, 11.131889, 11.339789, 11.554926, 11.762827, 11.977965, 12.180602, 12.392449, 12.601666, 12.806277, 13.018124, 13.226025, 13.435242, 13.646431, 13.853674, 14.063548, 14.274081, 14.479843, 14.692514, 14.896466, 15.10963, 15.320163, 15.530037, 15.735306, 15.944522, 16.148474, 16.353743, 16.559669, 16.765598, 16.965602, 17.174162, 17.378113, 17.582726, 17.777466, 17.976157, 18.173531, 18.371564, 18.564989, 18.758417, 18.951843, 19.142638, 19.325537, 19.509752, 19.685416, 19.871603, 20.047432, 20.218324, 20.386092, 20.556491, 20.718338, 20.878212, 21.038084, 21.18743, 21.347304, 21.497966, 21.647969, 21.792709, 21.937451, 22.074956, 22.217722, 22.357201, 22.49339, 22.640102, 22.798659, 22.998009, 23.203276, 23.408545, 23.622366, 23.830927, 24.030931, 24.240805, 24.451337, 24.653975, 24.858586, 25.063196, 25.272412, 25.477022, 25.690845, 25.89743, 26.102698, 26.305334, 26.51192, 26.717847, 26.928381, 27.136279, 27.34155, 27.546158, 27.755374, 27.963278, 28.168542, 28.379077, 28.587637, 28.794879, 29.004752, 29.215286, 29.425815, 29.629114, 29.838986, 30.046887, 30.257419, 30.46532, 30.678485, 30.883093, 31.095599, 31.301855, 31.514691, 31.727197, 31.93049, 32.141684, 32.354843, 32.560773, 32.773935, 32.97789, 33.184476, 33.397638, 33.60751, 33.815414, 34.023972, 34.233844, 34.441745, 34.6332, 34.787152, 34.933865, 35.081238, 35.224664, 35.369403, 35.513489, 35.655597, 35.793097, 35.931918, 36.068106, 36.202319, 36.334561, 36.468118, 36.60365, 36.729309, 36.866156, 36.992474, 37.121426, 37.251035, 37.376041, 37.406302]","[10.208035, 10.208035, 10.234016, 10.231599, 10.233411, 10.232203, 10.235223, 10.234619, 10.23462, 10.232203, 10.233411, 10.229787, 10.231599, 10.232204, 10.229182, 10.229786, 10.234619, 10.234016, 10.23039, 10.231599, 10.234619, 10.229182, 10.22737, 10.23039, 10.228578, 10.231599, 10.227974, 10.232203, 10.229182, 10.227973, 10.228577, 10.229786, 10.228578, 10.229182, 10.228577, 10.228577, 10.227974, 10.229786, 10.227974, 10.226765, 10.226765, 10.223744, 10.223744, 10.221931, 10.222536, 10.222536, 10.224348, 10.224953, 10.222536, 10.218306, 10.222536, 10.223744, 10.221931, 10.217702, 10.219514, 10.22314, 10.22465, 10.22314, 10.221327, 10.221327, 10.22314, 10.218307, 10.213473, 10.207431, 10.20018, 10.191721, 10.176012, 10.163928, 10.143385, 10.124655, 10.10109, 10.073297, 10.043087, 10.007439, 9.96877, 9.916808, 9.872701, 9.81349, 9.747027, 9.67271, 9.591142, 9.501115, 9.405047, 9.288435, 9.167293, 9.039503, 8.902349, 8.75009, 8.589371, 8.416569, 8.238328, 8.0474, 7.847408, 7.639561, 7.422047, 7.193658, 6.963457, 6.728421, 6.479489, 6.232369, 5.979208, 5.73813, 5.553243, 5.5327, 5.527262, 5.516991, 5.512157, 5.504907, 5.491615, 5.486781, 5.480135, 5.468655, 5.458384, 5.448112, 5.44207, 5.433007, 5.41911, 5.415485, 5.407026, 5.394942, 5.391921, 5.378024, 5.368961, 5.356877, 5.350231, 5.339959, 5.333917, 5.330896, 5.329688, 5.32425, 5.323042, 5.32002, 5.316999, 5.321833, 5.316999, 5.321229, 5.319416, 5.317604, 5.316395, 5.316999, 5.319416, 5.318208, 5.316396, 5.31851, 5.316395, 5.319416, 5.318812, 5.315791, 5.315791, 5.317604, 5.319416, 5.317604, 5.318812, 5.317604, 5.317604, 5.318208, 5.317604, 5.316395, 5.316395, 5.242078, 5.053566, 4.842094, 4.620956, 4.385316, 4.148468, 3.907391, 3.659062, 3.407713, 3.14851, 2.894139, 2.63131, 2.363044, 2.091152, 1.81926, 1.539513, 1.258558, 0.971561, 0.689397, 0.398171, 0.107548, 0.044711]",27.00901,1.01841,92.5,10,5.56,-10.48,48.0,46.1188
